유도탄 SN,일시,온도,습도,진동,위도,경도,분석값
E79051H0N147805,2022-01-16 3:00,1,65,0,36.6,128.2,0
E79051H0N147805,2022-01-16 4:00,1.1,68,0,36.6,128.2,0
E79051H0N147805,2022-01-16 5:00,1.2,69,0,36.6,128.2,0
E79051H0N147805,2022-01-16 6:00,1.7,71,0,36.6,128.2,0
E79051H0N147805,2022-01-16 7:00,4.7,57,0,36.6,128.2,0
E79051H0N147805,2022-01-16 8:00,4.6,57,0,36.6,128.2,0
E79051H0N147805,2022-01-16 9:00,5,56,0,36.6,128.2,0
E79051H0N147805,2022-01-16 10:00,5.3,53,0,36.6,128.2,0
E79051H0N147805,2022-01-16 11:00,5.6,47,0,36.6,128.2,0
E79051H0N147805,2022-01-16 12:00,6,39,0,36.6,128.2,0
E79051H0N147805,2022-01-16 13:00,6.4,30,0,36.6,128.2,0
E79051H0N147805,2022-01-16 14:00,6.1,28,0,36.6,128.2,0
E79051H0N147805,2022-01-16 15:00,5.8,26,0,36.6,128.2,0
E79051H0N147805,2022-01-16 16:00,4.6,24,0,36.6,128.2,0
E79051H0N147805,2022-01-16 17:00,2.9,28,0,36.6,128.2,0
E79051H0N147805,2022-01-16 18:00,1.8,32,0,36.6,128.2,0
E79051H0N147805,2022-01-16 19:00,0.8,31,0,36.6,128.2,0
E79051H0N147805,2022-01-16 20:00,0.1,32,0,36.6,128.2,0
E79051H0N147805,2022-01-16 21:00,-0.6,40,0,36.6,128.2,0
E79051H0N147805,2022-01-16 22:00,-1,43,0,36.6,128.2,0
E79051H0N147805,2022-01-16 23:00,-1.7,47,0,36.6,128.2,0
E79051H0N147805,2022-01-17 0:00,-2.7,52,0,36.6,128.2,0
E79051H0N147805,2022-01-17 1:00,-2.6,51,0,36.6,128.2,0
E79051H0N147805,2022-01-17 2:00,-2.8,51,0,36.6,128.2,0
E79051H0N147805,2022-01-17 3:00,-2.9,51,0,36.6,128.2,0
E79051H0N147805,2022-01-17 4:00,-3.1,52,0,36.6,128.2,0
E79051H0N147805,2022-01-17 5:00,-3.3,50,0,36.6,128.2,0
E79051H0N147805,2022-01-17 6:00,-4,53,0,36.6,128.2,0
E79051H0N147805,2022-01-17 7:00,-3.9,51,0,36.6,128.2,0
E79051H0N147805,2022-01-17 8:00,-4,52,0,36.6,128.2,0
E79051H0N147805,2022-01-17 9:00,-2.8,51,0,36.6,128.2,0
E79051H0N147805,2022-01-17 10:00,-1.7,48,0,36.6,128.2,0
E79051H0N147805,2022-01-17 11:00,0.3,42,0,36.6,128.2,0
E79051H0N147805,2022-01-17 12:00,1.3,38,0,36.6,128.2,0
E79051H0N147805,2022-01-17 13:00,3.5,34,0,36.6,128.2,0
E79051H0N147805,2022-01-17 14:00,3.8,34,0,36.6,128.2,0
E79051H0N147805,2022-01-17 15:00,3.8,35,0,36.6,128.2,0
E79051H0N147805,2022-01-17 16:00,3.5,38,0,36.6,128.2,0
E79051H0N147805,2022-01-17 17:00,3.1,42,0,36.6,128.2,0
E79051H0N147805,2022-01-17 18:00,2.8,48,0,36.6,128.2,0
E79051H0N147805,2022-01-17 19:00,2.5,52,0,36.6,128.2,0
E79051H0N147805,2022-01-17 20:00,1.8,47,0,36.6,128.2,0
E79051H0N147805,2022-01-17 21:00,0,62,0,36.6,128.2,0
E79051H0N147805,2022-01-17 22:00,-0.8,51,0,36.6,128.2,0
E79051H0N147805,2022-01-17 23:00,-2.2,55,0,36.6,128.2,0
E79051H0N147805,2022-01-18 0:00,-3.2,45,0,36.6,128.2,0
E79051H0N147805,2022-01-18 1:00,-4.2,41,0,36.6,128.2,0
E79051H0N147805,2022-01-18 2:00,-4.7,41,0,36.6,128.2,0
E79051H0N147805,2022-01-18 3:00,-5.3,40,0,36.6,128.2,0
E79051H0N147805,2022-01-18 4:00,-5.3,38,0,36.6,128.2,0
E79051H0N147805,2022-01-18 5:00,-6.3,43,0,36.6,128.2,0
E79051H0N147805,2022-01-18 6:00,-6.1,42,0,36.6,128.2,0
E79051H0N147805,2022-01-18 7:00,-6.6,45,0,36.6,128.2,0
E79051H0N147805,2022-01-18 8:00,-6,43,0,36.6,128.2,0
E79051H0N147805,2022-01-18 9:00,-4.5,37,0,36.6,128.2,0
E79051H0N147805,2022-01-18 10:00,-2.7,30,0,36.6,128.2,0
E79051H0N147805,2022-01-18 11:00,-1.3,23,0,36.6,128.2,0
E79051H0N147805,2022-01-18 12:00,0,19,0,36.6,128.2,0
E79051H0N147805,2022-01-18 13:00,1.1,19,0,36.6,128.2,0
E79051H0N147805,2022-01-18 14:00,1.5,17,0,36.6,128.2,0
E79051H0N147805,2022-01-18 15:00,2.5,15,0,36.6,128.2,0
E79051H0N147805,2022-01-18 16:00,2.5,16,0,36.6,128.2,0
E79051H0N147805,2022-01-18 17:00,1,20,0,36.6,128.2,0
E79051H0N147805,2022-01-18 18:00,-0.7,27,0,36.6,128.2,0
E79051H0N147805,2022-01-18 19:00,-1,27,0,36.6,128.2,0
E79051H0N147805,2022-01-18 20:00,-2.5,32,0,36.6,128.2,0
E79051H0N147805,2022-01-18 21:00,-3.5,36,0,36.6,128.2,0
E79051H0N147805,2022-01-18 22:00,-4.2,41,0,36.6,128.2,0
E79051H0N147805,2022-01-18 23:00,-4.9,45,0,36.6,128.2,0
E79051H0N147805,2022-01-19 0:00,-5.5,47,0,36.6,128.2,0
E79051H0N147805,2022-01-19 1:00,-5.8,49,0,36.6,128.2,0
E79051H0N147805,2022-01-19 2:00,-6.6,53,0,36.6,128.2,0
E79051H0N147805,2022-01-19 3:00,-7.3,55,0,36.6,128.2,0
E79051H0N147805,2022-01-19 4:00,-6.7,50,0,36.6,128.2,0
E79051H0N147805,2022-01-19 5:00,-7.3,60,0,36.6,128.2,0
E79051H0N147805,2022-01-19 6:00,-7.4,58,0,36.6,128.2,0
E79051H0N147805,2022-01-19 7:00,-7.7,57,0,36.6,128.2,0
E79051H0N147805,2022-01-19 8:00,-7.5,61,0,36.6,128.2,0
E79051H0N147805,2022-01-19 9:00,-5.6,54,0,36.6,128.2,0
E79051H0N147805,2022-01-19 10:00,-3.1,40,0,36.6,128.2,0
E79051H0N147805,2022-01-19 11:00,-1,38,0,36.6,128.2,0
E79051H0N147805,2022-01-19 12:00,2.2,34,0,36.6,128.2,0
E79051H0N147805,2022-01-19 13:00,4.2,29,0,36.6,128.2,0
E79051H0N147805,2022-01-19 14:00,3.5,31,0,36.6,128.2,0
E79051H0N147805,2022-01-19 15:00,4.2,29,0,36.6,128.2,0
E79051H0N147805,2022-01-19 16:00,4.6,30,0,36.6,128.2,0
E79051H0N147805,2022-01-19 17:00,4.4,47,0,36.6,128.2,0
E79051H0N147805,2022-01-19 18:00,2.8,58,0,36.6,128.2,0
E79051H0N147805,2022-01-19 19:00,2.1,60,0,36.6,128.2,0
E79051H0N147805,2022-01-19 20:00,1.8,53,0,36.6,128.2,0
E79051H0N147805,2022-01-19 21:00,1.6,52,0,36.6,128.2,0
E79051H0N147805,2022-01-19 22:00,0,53,0,36.6,128.2,0
E79051H0N147805,2022-01-19 23:00,-0.6,51,0,36.6,128.2,0
E79051H0N147805,2022-01-20 0:00,-1.6,56,0,36.6,128.2,0
E79051H0N147805,2022-01-20 1:00,-2.9,51,0,36.6,128.2,0
E79051H0N147805,2022-01-20 2:00,-3.6,56,0,36.6,128.2,0
E79051H0N147805,2022-01-20 3:00,-4.1,54,0,36.6,128.2,0
E79051H0N147805,2022-01-20 4:00,-4.6,56,0,36.6,128.2,0
E79051H0N147805,2022-01-20 5:00,-5.1,59,0,36.6,128.2,0
E79051H0N147805,2022-01-20 6:00,-5.3,60,0,36.6,128.2,0
E79051H0N147805,2022-01-20 7:00,-5.7,62,0,36.6,128.2,0
E79051H0N147805,2022-01-20 8:00,-5.6,62,0,36.6,128.2,0
E79051H0N147805,2022-01-20 9:00,-4,57,0,36.6,128.2,0
E79051H0N147805,2022-01-20 10:00,-2,50,0,36.6,128.2,0
E79051H0N147805,2022-01-20 11:00,-0.7,44,0,36.6,128.2,0
E79051H0N147805,2022-01-20 12:00,0.8,37,0,36.6,128.2,0
E79051H0N147805,2022-01-20 13:00,2.6,30,0,36.6,128.2,0
E79051H0N147805,2022-01-20 14:00,4,24,0,36.6,128.2,0
E79051H0N147805,2022-01-20 15:00,4.1,21,0,36.6,128.2,0
E79051H0N147805,2022-01-20 16:00,3.6,23,0,36.6,128.2,0
E79051H0N147805,2022-01-20 17:00,1.9,28,0,36.6,128.2,0
E79051H0N147805,2022-01-20 18:00,-0.2,35,0,36.6,128.2,0
E79051H0N147805,2022-01-20 19:00,-1.6,42,0,36.6,128.2,0
E79051H0N147805,2022-01-20 20:00,-2.1,45,0,36.6,128.2,0
E79051H0N147805,2022-01-20 21:00,-3,53,0,36.6,128.2,0
E79051H0N147805,2022-01-20 22:00,-3,52,0,36.6,128.2,0
E79051H0N147805,2022-01-20 23:00,-3.9,54,0,36.6,128.2,0
E79051H0N147805,2022-01-21 0:00,-5,59,0,36.6,128.2,0
E79051H0N147805,2022-01-21 1:00,-6,66,0,36.6,128.2,0
E79051H0N147805,2022-01-21 2:00,-6.6,70,0,36.6,128.2,0
E79051H0N147805,2022-01-21 3:00,-7.4,73,0,36.6,128.2,0
E79051H0N147805,2022-01-21 4:00,-7.6,72,0,36.6,128.2,0
E79051H0N147805,2022-01-21 5:00,-8.2,73,0,36.6,128.2,0
E79051H0N147805,2022-01-21 6:00,-8.4,76,0,36.6,128.2,0
E79051H0N147805,2022-01-21 7:00,-9,76,0,36.6,128.2,0
E79051H0N147805,2022-01-21 8:00,-8.9,77,0,36.6,128.2,0
E79051H0N147805,2022-01-21 9:00,-6.5,67,0,36.6,128.2,0
E79051H0N147805,2022-01-21 10:00,-3.1,52,0,36.6,128.2,0
E79051H0N147805,2022-01-21 11:00,-0.6,44,0,36.6,128.2,0
E79051H0N147805,2022-01-21 12:00,1.3,35,0,36.6,128.2,0
E79051H0N147805,2022-01-21 13:00,2.7,30,0,36.6,128.2,0
E79051H0N147805,2022-01-21 14:00,4.1,26,0,36.6,128.2,0
E79051H0N147805,2022-01-21 15:00,5.3,22,0,36.6,128.2,0
E79051H0N147805,2022-01-21 16:00,5.8,23,0,36.6,128.2,0
E79051H0N147805,2022-01-21 17:00,3.5,29,0,36.6,128.2,0
E79051H0N147805,2022-01-21 18:00,0.9,37,0,36.6,128.2,0
E79051H0N147805,2022-01-21 19:00,-0.6,41,0,36.6,128.2,0
E79051H0N147805,2022-01-21 20:00,-1.5,44,0,36.6,128.2,0
E79051H0N147805,2022-01-21 21:00,-2.3,50,0,36.6,128.2,0
E79051H0N147805,2022-01-21 22:00,-3,54,0,36.6,128.2,0
E79051H0N147805,2022-01-21 23:00,-4,59,0,36.6,128.2,0
E79051H0N147805,2022-01-22 0:00,-4.1,58,0,36.6,128.2,0
E79051H0N147805,2022-01-22 1:00,-5,65,0,36.6,128.2,0
E79051H0N147805,2022-01-22 2:00,-5.5,70,0,36.6,128.2,0
E79051H0N147805,2022-01-22 3:00,-5.7,65,0,36.6,128.2,0
E79051H0N147805,2022-01-22 4:00,-6.3,70,0,36.6,128.2,0
E79051H0N147805,2022-01-22 5:00,-5,66,0,36.6,128.2,0
E79051H0N147805,2022-01-22 6:00,-4.4,64,0,36.6,128.2,0
E79051H0N147805,2022-01-22 7:00,-3.4,59,0,36.6,128.2,0
E79051H0N147805,2022-01-22 8:00,-2.7,56,0,36.6,128.2,0
E79051H0N147805,2022-01-22 9:00,-1.6,54,0,36.6,128.2,0
E79051H0N147805,2022-01-22 10:00,0.4,43,0,36.6,128.2,0
E79051H0N147805,2022-01-22 11:00,1.7,40,0,36.6,128.2,0
E79051H0N147805,2022-01-22 12:00,3.6,38,0,36.6,128.2,0
E79051H0N147805,2022-01-22 13:00,5.8,35,0,36.6,128.2,0
E79051H0N147805,2022-01-22 14:00,6.9,36,0,36.6,128.2,0
E79051H0N147805,2022-01-22 15:00,8.3,35,0,36.6,128.2,0
E79051H0N147805,2022-01-22 16:00,9,37,0,36.6,128.2,0
E79051H0N147805,2022-01-22 17:00,8.7,39,0,36.6,128.2,0
E79051H0N147805,2022-01-22 18:00,6.9,44,0,36.6,128.2,0
E79051H0N147805,2022-01-22 19:00,5.4,47,0,36.6,128.2,0
E79051H0N147805,2022-01-22 20:00,4.4,51,0,36.6,128.2,0
E79051H0N147805,2022-01-22 21:00,3.8,53,0,36.6,128.2,0
E79051H0N147805,2022-01-22 22:00,2.7,58,0,36.6,128.2,0
E79051H0N147805,2022-01-22 23:00,3.1,57,0,36.6,128.2,0
E79051H0N147805,2022-01-23 0:00,2.6,58,0,36.6,128.2,0
E79051H0N147805,2022-01-23 1:00,2.7,60,0,36.6,128.2,0
E79051H0N147805,2022-01-23 2:00,2.8,60,0,36.6,128.2,0
E79051H0N147805,2022-01-23 3:00,3.1,59,0,36.6,128.2,0
E79051H0N147805,2022-01-23 4:00,2.6,62,0,36.6,128.2,0
E79051H0N147805,2022-01-23 5:00,2.1,63,0,36.6,128.2,0
E79051H0N147805,2022-01-23 6:00,2,64,0,36.6,128.2,0
E79051H0N147805,2022-01-23 7:00,1.8,66,0,36.6,128.2,0
E79051H0N147805,2022-01-23 8:00,2.2,63,0,36.6,128.2,0
E79051H0N147805,2022-01-23 9:00,2.9,61,0,36.6,128.2,0
E79051H0N147805,2022-01-23 10:00,5,51,0,36.6,128.2,0
E79051H0N147805,2022-01-23 11:00,7,44,0,36.6,128.2,0
E79051H0N147805,2022-01-23 12:00,9.6,38,0,36.6,128.2,0
E79051H0N147805,2022-01-23 13:00,10.3,47,0,36.6,128.2,0
E79051H0N147805,2022-01-23 14:00,10.8,45,0,36.6,128.2,0
E79051H0N147805,2022-01-23 15:00,11.3,43,0,36.6,128.2,0
E79051H0N147805,2022-01-23 16:00,11.1,41,0,36.6,128.2,0
E79051H0N147805,2022-01-23 17:00,10.6,42,0,36.6,128.2,0
E79051H0N147805,2022-01-23 18:00,8.3,50,0,36.6,128.2,0
E79051H0N147805,2022-01-23 19:00,6.3,56,0,36.6,128.2,0
E79051H0N147805,2022-01-23 20:00,4.7,61,0,36.6,128.2,0
E79051H0N147805,2022-01-23 21:00,4.2,63,0,36.6,128.2,0
E79051H0N147805,2022-01-23 22:00,3.2,67,0,36.6,128.2,0
E79051H0N147805,2022-01-23 23:00,3.7,68,0,36.6,128.2,0
E79051H0N147805,2022-01-24 0:00,6.3,67,0,36.6,128.2,0
E79051H0N147805,2022-01-24 1:00,5.1,71,0,36.6,128.2,0
E79051H0N147805,2022-01-24 2:00,5.7,65,0,36.6,128.2,0
E79051H0N147805,2022-01-24 3:00,5.4,66,0,36.6,128.2,0
E79051H0N147805,2022-01-24 4:00,5.6,64,0,36.6,128.2,0
E79051H0N147805,2022-01-24 5:00,5.4,62,0,36.6,128.2,0
E79051H0N147805,2022-01-24 6:00,5,61,0,36.6,128.2,0
E79051H0N147805,2022-01-24 7:00,4.8,60,0,36.6,128.2,0
E79051H0N147805,2022-01-24 8:00,4.6,60,0,36.6,128.2,0
E79051H0N147805,2022-01-24 9:00,4.9,57,0,36.6,128.2,0
E79051H0N147805,2022-01-24 10:00,5.7,52,0,36.6,128.2,0
E79051H0N147805,2022-01-24 11:00,6.6,47,0,36.6,128.2,0
E79051H0N147805,2022-01-24 12:00,7.2,41,0,36.6,128.2,0
E79051H0N147805,2022-01-24 13:00,7.1,41,0,36.6,128.2,0
E79051H0N147805,2022-01-24 14:00,7.5,38,0,36.6,128.2,0
E79051H0N147805,2022-01-24 15:00,7.4,40,0,36.6,128.2,0
E79051H0N147805,2022-01-24 16:00,7.3,41,0,36.6,128.2,0
E79051H0N147805,2022-01-24 17:00,6.5,44,0,36.6,128.2,0
E79051H0N147805,2022-01-24 18:00,5.8,47,0,36.6,128.2,0
E79051H0N147805,2022-01-24 19:00,5.2,49,0,36.6,128.2,0
E79051H0N147805,2022-01-24 20:00,3.1,58,0,36.6,128.2,0
E79051H0N147805,2022-01-24 21:00,2.5,61,0,36.6,128.2,0
E79051H0N147805,2022-01-24 22:00,2.8,64,0,36.6,128.2,0
E79051H0N147805,2022-01-24 23:00,2.9,64,0,36.6,128.2,0
E79051H0N147805,2022-01-25 0:00,3,63,0,36.6,128.2,0
E79051H0N147805,2022-01-25 1:00,2.9,63,0,36.6,128.2,0
E79051H0N147805,2022-01-25 2:00,2.8,63,0,36.6,128.2,0
E79051H0N147805,2022-01-25 3:00,2.8,64,0,36.6,128.2,0
E79051H0N147805,2022-01-25 4:00,2.5,66,0,36.6,128.2,0
E79051H0N147805,2022-01-25 5:00,2.6,66,0,36.6,128.2,0
E79051H0N147805,2022-01-25 6:00,2.9,62,0,36.6,128.2,0
E79051H0N147805,2022-01-25 7:00,2.7,65,0,36.6,128.2,0
E79051H0N147805,2022-01-25 8:00,2.5,68,0,36.6,128.2,0
E79051H0N147805,2022-01-25 9:00,1.7,85,0,36.6,128.2,0
E79051H0N147805,2022-01-25 10:00,1.7,88,0,36.6,128.2,0
E79051H0N147805,2022-01-25 11:00,2.3,87,0,36.6,128.2,0
E79051H0N147805,2022-01-25 12:00,2.8,86,0,36.6,128.2,0
E79051H0N147805,2022-01-25 13:00,3.8,81,0,36.6,128.2,0
E79051H0N147805,2022-01-25 14:00,4.4,78,0,36.6,128.2,0
E79051H0N147805,2022-01-25 15:00,4.6,79,0,36.6,128.2,0
E79051H0N147805,2022-01-25 16:00,4.3,82,0,36.6,128.2,0
E79051H0N147805,2022-01-25 17:00,4.4,81,0,36.6,128.2,0
E79051H0N147805,2022-01-25 18:00,4.1,82,0,36.6,128.2,0
E79051H0N147805,2022-01-25 19:00,4,84,0,36.6,128.2,0
E79051H0N147805,2022-01-25 20:00,3.6,89,0,36.6,128.2,0
E79051H0N147805,2022-01-25 21:00,3.4,91,0,36.6,128.2,0
E79051H0N147805,2022-01-25 22:00,3.2,91,0,36.6,128.2,0
E79051H0N147805,2022-01-25 23:00,2.4,92,0,36.6,128.2,0
E79051H0N147805,2022-01-26 0:00,1.5,92,0,36.6,128.2,0
E79051H0N147805,2022-01-26 1:00,2.4,81,0,36.6,128.2,0
E79051H0N147805,2022-01-26 2:00,3.5,64,0,36.6,128.2,0
E79051H0N147805,2022-01-26 3:00,3.4,64,0,36.6,128.2,0
E79051H0N147805,2022-01-26 4:00,3,59,0,36.6,128.2,0
E79051H0N147805,2022-01-26 5:00,2.5,62,0,36.6,128.2,0
E79051H0N147805,2022-01-26 6:00,2.7,60,0,36.6,128.2,0
E79051H0N147805,2022-01-26 7:00,2.3,61,0,36.6,128.2,0
E79051H0N147805,2022-01-26 8:00,2,65,0,36.6,128.2,0
E79051H0N147805,2022-01-26 9:00,3.1,62,0,36.6,128.2,0
E79051H0N147805,2022-01-26 10:00,3.7,57,0,36.6,128.2,0
E79051H0N147805,2022-01-26 11:00,4.9,56,0,36.6,128.2,0
E79051H0N147805,2022-01-26 12:00,5.5,48,0,36.6,128.2,0
E79051H0N147805,2022-01-26 13:00,6.5,43,0,36.6,128.2,0
E79051H0N147805,2022-01-26 14:00,7.1,42,0,36.6,128.2,0
E79051H0N147805,2022-01-26 15:00,6.7,40,0,36.6,128.2,0
E79051H0N147805,2022-01-26 16:00,6.8,40,0,36.6,128.2,0
E79051H0N147805,2022-01-26 17:00,5.9,42,0,36.6,128.2,0
E79051H0N147805,2022-01-26 18:00,4.3,51,0,36.6,128.2,0
E79051H0N147805,2022-01-26 19:00,2.8,57,0,36.6,128.2,0
E79051H0N147805,2022-01-26 20:00,1.3,62,0,36.6,128.2,0
E79051H0N147805,2022-01-26 21:00,0.7,66,0,36.6,128.2,0
E79051H0N147805,2022-01-26 22:00,-0.1,71,0,36.6,128.2,0
E79051H0N147805,2022-01-26 23:00,-0.5,73,0,36.6,128.2,0
E79051H0N147805,2022-01-27 0:00,-0.6,72,0,36.6,128.2,0
E79051H0N147805,2022-01-27 1:00,0.1,65,0,36.6,128.2,0
E79051H0N147805,2022-01-27 2:00,0.1,58,0,36.6,128.2,0
E79051H0N147805,2022-01-27 3:00,-0.7,59,0,36.6,128.2,0
E79051H0N147805,2022-01-27 4:00,-0.9,58,0,36.6,128.2,0
E79051H0N147805,2022-01-27 5:00,-1.5,62,0,36.6,128.2,0
E79051H0N147805,2022-01-27 6:00,-2.2,66,0,36.6,128.2,0
E79051H0N147805,2022-01-27 7:00,-2.6,66,0,36.6,128.2,0
E79051H0N147805,2022-01-27 8:00,-2,63,0,36.6,128.2,0
E79051H0N147805,2022-01-27 9:00,0.7,54,0,36.6,128.2,0
E79051H0N147805,2022-01-27 10:00,3,41,0,36.6,128.2,0
E79051H0N147805,2022-01-27 11:00,4.7,31,0,36.6,128.2,0
E79051H0N147805,2022-01-27 12:00,5.9,26,0,36.6,128.2,0
E79051H0N147805,2022-01-27 13:00,7,24,0,36.6,128.2,0
E79051H0N147805,2022-01-27 14:00,8.3,19,0,36.6,128.2,0
E79051H0N147805,2022-01-27 15:00,8.9,21,0,36.6,128.2,0
E79051H0N147805,2022-01-27 16:00,7.8,22,0,36.6,128.2,0
E79051H0N147805,2022-01-27 17:00,6.5,24,0,36.6,128.2,0
E79051H0N147805,2022-01-27 18:00,5.1,25,0,36.6,128.2,0
E79051H0N147805,2022-01-27 19:00,4.5,26,0,36.6,128.2,0
E79051H0N147805,2022-01-27 20:00,2.9,32,0,36.6,128.2,0
E79051H0N147805,2022-01-27 21:00,2,37,0,36.6,128.2,0
E79051H0N147805,2022-01-27 22:00,1.1,40,0,36.6,128.2,0
E79051H0N147805,2022-01-27 23:00,1.9,35,0,36.6,128.2,0
E79051H0N147805,2022-01-28 0:00,1.3,27,0,36.6,128.2,0
E79051H0N147805,2022-01-28 1:00,0.9,33,0,36.6,128.2,0
E79051H0N147805,2022-01-28 2:00,-0.1,40,0,36.6,128.2,0
E79051H0N147805,2022-01-28 3:00,-0.6,46,0,36.6,128.2,0
E79051H0N147805,2022-01-28 4:00,0.1,45,0,36.6,128.2,0
E79051H0N147805,2022-01-28 5:00,-0.4,45,0,36.6,128.2,0
E79051H0N147805,2022-01-28 6:00,-0.7,44,0,36.6,128.2,0
E79051H0N147805,2022-01-28 7:00,-1.9,50,0,36.6,128.2,0
E79051H0N147805,2022-01-28 8:00,-1.9,50,0,36.6,128.2,0
E79051H0N147805,2022-01-28 9:00,-0.1,42,0,36.6,128.2,0
E79051H0N147805,2022-01-28 10:00,0.3,39,0,36.6,128.2,0
E79051H0N147805,2022-01-28 11:00,2.1,31,0,36.6,128.2,0
E79051H0N147805,2022-01-28 12:00,3.8,25,0,36.6,128.2,0
E79051H0N147805,2022-01-28 13:00,4.9,22,0,36.6,128.2,0
E79051H0N147805,2022-01-28 14:00,5.5,23,0,36.6,128.2,0
E79051H0N147805,2022-01-28 15:00,6.1,20,0,36.6,128.2,0
E79051H0N147805,2022-01-28 16:00,5.5,18,0,36.6,128.2,0
E79051H0N147805,2022-01-28 17:00,4.3,20,0,36.6,128.2,0
E79051H0N147805,2022-01-28 18:00,3.1,24,0,36.6,128.2,0
E79051H0N147805,2022-01-28 19:00,1.8,30,0,36.6,128.2,0
E79051H0N147805,2022-01-28 20:00,0.5,35,0,36.6,128.2,0
E79051H0N147805,2022-01-28 21:00,0.3,36,0,36.6,128.2,0
E79051H0N147805,2022-01-28 22:00,0.7,32,0,36.6,128.2,0
E79051H0N147805,2022-01-28 23:00,0.1,32,0,36.6,128.2,0
E79051H0N147805,2022-01-29 0:00,-0.3,37,0,36.6,128.2,0
E79051H0N147805,2022-01-29 1:00,-0.6,40,0,36.6,128.2,0
E79051H0N147805,2022-01-29 2:00,-0.6,44,0,36.6,128.2,0
E79051H0N147805,2022-01-29 3:00,-1,47,0,36.6,128.2,0
E79051H0N147805,2022-01-29 4:00,-1.4,50,0,36.6,128.2,0
E79051H0N147805,2022-01-29 5:00,-1.5,50,0,36.6,128.2,0
E79051H0N147805,2022-01-29 6:00,-1.7,50,0,36.6,128.2,0
E79051H0N147805,2022-01-29 7:00,-1.9,48,0,36.6,128.2,0
E79051H0N147805,2022-01-29 8:00,-2.5,49,0,36.6,128.2,0
E79051H0N147805,2022-01-29 9:00,-1.3,44,0,36.6,128.2,0
E79051H0N147805,2022-01-29 10:00,0,38,0,36.6,128.2,0
E79051H0N147805,2022-01-29 11:00,1.2,30,0,36.6,128.2,0
E79051H0N147805,2022-01-29 12:00,2.7,24,0,36.6,128.2,0
E79051H0N147805,2022-01-29 13:00,4.2,22,0,36.6,128.2,0
E79051H0N147805,2022-01-29 14:00,4.1,20,0,36.6,128.2,0
E79051H0N147805,2022-01-29 15:00,4.7,20,0,36.6,128.2,0
E79051H0N147805,2022-01-29 16:00,4.8,20,0,36.6,128.2,0
E79051H0N147805,2022-01-29 17:00,3.2,21,0,36.6,128.2,0
E79051H0N147805,2022-01-29 18:00,2.5,22,0,36.6,128.2,0
E79051H0N147805,2022-01-29 19:00,1.6,21,0,36.6,128.2,0
E79051H0N147805,2022-01-29 20:00,0.8,23,0,36.6,128.2,0
E79051H0N147805,2022-01-29 21:00,0.5,24,0,36.6,128.2,0
E79051H0N147805,2022-01-29 22:00,-0.5,32,0,36.6,128.2,0
E79051H0N147805,2022-01-29 23:00,-0.7,34,0,36.6,128.2,0
E79051H0N147805,2022-01-30 0:00,-1.1,34,0,36.6,128.2,0
E79051H0N147805,2022-01-30 1:00,-1.1,35,0,36.6,128.2,0
E79051H0N147805,2022-01-30 2:00,-1.2,38,0,36.6,128.2,0
E79051H0N147805,2022-01-30 3:00,-1.5,38,0,36.6,128.2,0
E79051H0N147805,2022-01-30 4:00,-1.9,41,0,36.6,128.2,0
E79051H0N147805,2022-01-30 5:00,-2.3,43,0,36.6,128.2,0
E79051H0N147805,2022-01-30 6:00,-3.2,51,0,36.6,128.2,0
E79051H0N147805,2022-01-30 7:00,-4,57,0,36.6,128.2,0
E79051H0N147805,2022-01-30 8:00,-3.6,57,0,36.6,128.2,0
E79051H0N147805,2022-01-30 9:00,-1.3,50,0,36.6,128.2,0
E79051H0N147805,2022-01-30 10:00,0.6,37,0,36.6,128.2,0
E79051H0N147805,2022-01-30 11:00,1.9,30,0,36.6,128.2,0
E79051H0N147805,2022-01-30 12:00,4,26,0,36.6,128.2,0
E79051H0N147805,2022-01-30 13:00,4.6,22,0,36.6,128.2,0
E79051H0N147805,2022-01-30 14:00,5.2,20,0,36.6,128.2,0
E79051H0N147805,2022-01-30 15:00,6.2,14,0,36.6,128.2,0
E79051H0N147805,2022-01-30 16:00,5.8,16,0,36.6,128.2,0
E79051H0N147805,2022-01-30 17:00,4.4,17,0,36.6,128.2,0
E79051H0N147805,2022-01-30 18:00,2.9,21,0,36.6,128.2,0
E79051H0N147805,2022-01-30 19:00,1.5,26,0,36.6,128.2,0
E79051H0N147805,2022-01-30 20:00,0.6,30,0,36.6,128.2,0
E79051H0N147805,2022-01-30 21:00,0.1,32,0,36.6,128.2,0
E79051H0N147805,2022-01-30 22:00,-0.8,33,0,36.6,128.2,0
E79051H0N147805,2022-01-30 23:00,-1.3,36,0,36.6,128.2,0
E79051H0N147805,2022-01-31 0:00,-2.2,39,0,36.6,128.2,0
E79051H0N147805,2022-01-31 1:00,-3,43,0,36.6,128.2,0
E79051H0N147805,2022-01-31 2:00,-1.2,40,0,36.6,128.2,0
E79051H0N147805,2022-01-31 3:00,-1.3,42,0,36.6,128.2,0
E79051H0N147805,2022-01-31 4:00,-2.1,45,0,36.6,128.2,0
E79051H0N147805,2022-01-31 5:00,-2.7,49,0,36.6,128.2,0
E79051H0N147805,2022-01-31 6:00,-3,51,0,36.6,128.2,0
E79051H0N147805,2022-01-31 7:00,-4.1,55,0,36.6,128.2,0
E79051H0N147805,2022-01-31 8:00,-3.1,51,0,36.6,128.2,0
